date,below_ma60,dd25,dd40,newlow60,n_stocks,med_pb_pct,idx_pos250,idx_gain250
2026-05-08,43.44,1.39,0.29,2.28,520100,95.6,100.0,148.7
2026-05-11,41.08,1.43,0.29,2.39,520300,99.6,100.0,150.9
2026-05-12,45.3,1.63,0.38,5.72,520300,99.6,99.5,150.1
2026-05-13,43.42,1.65,0.36,4.0,520300,99.6,100.0,151.7
2026-05-14,48.65,1.94,0.49,10.81,520300,99.6,98.0,147.5
2026-05-15,49.94,2.21,0.49,12.89,520400,99.6,97.0,145.1
2026-05-18,49.77,2.46,0.45,12.96,520500,96.4,97.4,145.7
2026-05-19,47.46,2.28,0.47,4.54,520500,96.4,98.4,147.2
2026-05-20,50.14,2.52,0.47,14.01,520500,96.4,98.4,147.2
2026-05-21,57.58,3.48,0.58,23.32,520500,96.4,95.0,142.2
2026-05-22,53.99,3.31,0.58,9.96,520700,96.4,97.1,145.3
2026-05-25,54.28,3.17,0.58,14.63,520700,96.0,98.3,147.0
2026-05-26,57.65,3.98,0.6,20.26,520700,96.0,97.0,145.2
2026-05-27,61.89,5.18,0.72,28.34,520800,96.0,95.4,142.8
2026-05-28,61.04,4.89,0.72,18.02,520800,96.0,96.5,144.3
2026-05-29,66.3,7.12,1.0,24.68,520800,96.0,93.9,140.5
2026-06-01,64.44,6.81,1.0,4.45,520800,83.2,93.2,139.4
2026-06-02,66.25,7.95,1.03,16.39,520800,83.2,93.6,140.1
2026-06-03,67.39,8.18,1.12,23.7,520700,83.2,94.2,140.9
2026-06-04,69.24,9.74,1.01,34.76,520700,83.2,94.0,140.7
2026-06-05,68.59,9.32,1.09,12.66,520700,83.2,93.1,139.4
2026-06-08,73.26,14.39,1.63,40.94,520700,71.6,90.2,135.0
2026-06-09,71.1,11.55,1.47,19.55,520800,71.6,92.9,138.7
2026-06-10,73.15,12.29,1.67,30.76,520700,71.6,91.6,136.7
2026-06-11,74.2,14.09,1.77,37.99,520700,71.6,91.1,136.0
2026-06-12,73.46,12.17,1.76,5.83,520700,71.6,91.6,136.7
2026-06-15,70.34,9.18,1.25,5.79,520700,74.4,95.2,142.0
2026-06-16,68.84,7.31,1.0,9.4,520700,74.4,96.5,144.1
2026-06-17,69.13,6.95,0.91,22.22,520700,74.4,97.2,145.1
2026-06-18,70.07,7.08,0.87,24.97,520700,74.4,97.9,146.2
2026-06-22,69.64,6.95,0.81,15.3,520700,72.8,99.0,147.8
2026-06-23,69.82,6.55,0.74,10.66,520700,72.8,96.9,144.7
2026-06-24,70.85,6.88,0.71,32.5,520800,72.8,98.2,146.6
2026-06-25,72.15,9.11,0.87,41.63,520800,72.8,98.6,147.1
2026-06-26,74.76,10.34,0.8,50.23,520700,72.8,96.0,143.4
2026-06-29,74.94,10.85,0.83,29.02,520500,56.8,96.0,143.3
2026-06-30,73.22,8.42,0.62,21.69,520500,56.8,98.4,146.8
2026-07-01,71.08,6.1,0.58,2.17,520500,56.8,99.1,148.0
2026-07-02,72.28,6.07,0.54,3.89,520600,56.8,96.3,141.9
2026-07-03,71.25,5.03,0.49,2.1,520400,56.8,96.3,139.2
2026-07-06,72.48,6.16,0.56,7.97,520300,61.2,94.6,135.6
2026-07-07,76.01,8.49,0.76,21.31,520300,61.2,92.7,132.9
2026-07-08,78.47,10.79,0.89,22.83,520300,61.2,90.6,129.3
2026-07-09,77.42,8.94,0.71,18.36,520300,61.2,92.7,131.5
2026-07-10,78.11,10.16,0.69,4.67,520300,61.2,91.5,129.9
2026-07-13,82.22,18.29,1.81,34.62,520300,31.6,87.0,123.4
2026-07-14,80.26,16.28,1.23,8.11,520100,31.6,88.5,125.6
2026-07-15,79.67,18.16,1.59,9.4,520100,31.6,87.3,123.9
2026-07-16,81.12,20.46,2.9,13.43,520100,31.6,85.2,120.6
2026-07-17,86.38,27.54,7.39,34.46,520000,31.6,80.0,112.2
2026-07-20,85.66,31.09,11.53,39.09,520000,19.2,77.8,109.0
2026-07-21,85.3,27.97,7.88,15.26,520100,19.2,81.1,113.3
2026-07-22,84.92,28.14,8.47,26.6,520100,19.2,79.9,111.1
2026-07-23,84.19,24.17,7.44,2.68,520100,19.2,80.3,111.7
2026-07-24,87.09,26.74,8.37,19.74,520100,19.2,78.1,108.6
2026-07-27,84.43,22.87,5.69,0.34,520200,23.6,80.7,111.9
2026-07-28,84.59,23.88,7.35,5.76,520200,23.6,78.5,107.5
2026-07-29,81.35,21.87,6.55,6.41,520200,23.6,79.2,108.3
2026-07-30,80.55,24.19,9.38,14.97,520300,23.6,77.1,104.4
2026-07-31,77.46,18.72,5.87,0.33,520300,23.6,79.0,107.1
2026-08-03,73.66,16.66,5.63,2.37,520300,30.0,79.1,107.2
2026-08-04,72.62,12.95,2.95,0.05,520400,30.0,81.3,109.3
2026-08-05,70.25,10.28,1.56,0.11,520400,30.0,83.7,112.5
2026-08-06,69.07,7.3,0.65,0.07,520500,30.0,84.1,113.0
2026-08-07,67.1,2.9,0.22,0.13,520600,30.0,85.8,115.3
2026-08-10,56.27,2.66,0.22,0.09,520600,59.2,86.4,116.1
2026-08-11,57.58,1.74,0.07,0.07,520800,59.2,86.0,115.6
2026-08-12,51.71,0.72,0.0,0.04,520800,59.2,87.0,116.8
2026-08-13,57.02,0.29,0.0,0.2,520800,59.2,86.2,114.5
2026-08-14,57.49,0.22,0.02,0.4,520800,59.2,86.8,114.5
2026-08-17,49.0,0.13,0.0,0.24,520800,59.2,89.0,116.5
2026-08-18,49.16,0.16,0.0,0.38,520900,59.2,88.7,116.2
2026-08-19,64.22,0.53,0.0,1.45,521000,59.2,83.9,109.9
